Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
50,3,12,НЕ,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,66000
50,2,5,НЕ,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,61000
50,3,5,,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,61000
50,2,5,Лок.отопл.,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,60000
50,2,5,ДА,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,60000
50,2,5,,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,60000
50,2,5,Лок.отопл.,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,60000
50,2,5,НЕ,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,58000
50,5,6,НЕ,"град София, Малинова долина",2020,2-СТАЕН,Тухла,63000
50,5,6,,"град София, Малинова долина",2020,2-СТАЕН,Тухла,54999
50,4,5,,"град София, Малинова долина",2020,2-СТАЕН,Тухла,42000
50,8,8,,"град София, Люлин 9",1980,2-СТАЕН,Панел,50700
50,5,9,ДА,"град София, Люлин 6",1983,2-СТАЕН,Панел,65500
50,3,9,,"град София, Люлин 6",2021,2-СТАЕН,Тухла,42824
50,3,14,ДА,"град София, Люлин 5",1990,2-СТАЕН,ЕПК,62000
50,1,9,ДА,"град София, Люлин 5",1989,2-СТАЕН,Панел,56500
50,3,8,ДА,"град София, Люлин 3",1989,2-СТАЕН,Панел,60000
50,1,6,,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,71500
50,4,5,,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,62000
50,7,7,ДА,"град София, Иван Вазов",1970,2-СТАЕН,Тухла,110000
50,7,7,ДА,"град София, Иван Вазов",1970,2-СТАЕН,Тухла,107000
50,4,7,,"град София, Дървеница",2021,2-СТАЕН,Тухла,54900
50,3,6,,"град София, Дървеница",2022,2-СТАЕН,Тухла,42990
50,3,8,НЕ,"град София, Дружба 2",1986,2-СТАЕН,Панел,63000
50,6,6,ДА,"град София, Дружба 1",2010,2-СТАЕН,Тухла,72000
50,6,6,ДА,"град София, Дружба 1",2010,2-СТАЕН,Тухла,71990
50,6,6,ДА,"град София, Дружба 1",2010,2-СТАЕН,Тухла,71990
50,6,6,,"град София, Дружба 1",2010,2-СТАЕН,Тухла,71000
50,6,6,ДА,"град София, Дружба 1",2010,2-СТАЕН,Тухла,70999
50,3,6,ДА,"град София, Докторски паметник",1936,2-СТАЕН,Тухла,200000
50,1,5,,"град София, Докторски паметник",1950,2-СТАЕН,Тухла,140000
50,1,5,ДА,"град София, Докторски паметник",1936,2-СТАЕН,Тухла,140000
50,3,8,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,80500
50,2,8,НЕ,"град София, Военна рампа",1982,2-СТАЕН,Панел,59999
50,4,5,,"град София, Витоша",2020,2-СТАЕН,Тухла,54999
50,4,5,,"град София, Витоша",2021,2-СТАЕН,Тухла,47960
50,2,5,ДА,"град София, Център",1970,1-СТАЕН,ЕПК,150000
50,5,8,ДА,"град София, Хаджи Димитър",1985,1-СТАЕН,ПК,59900
50,3,6,ДА,"град София, Студентски град",2020,1-СТАЕН,Тухла,54950
50,2,8,ДА,"град София, Студентски град",2022,1-СТАЕН,Тухла,53900
50,4,6,,"град София, Студентски град",2020,1-СТАЕН,Тухла,41344
50,2,3,НЕ,"град София, с. Долни Пасарел",1956,1-СТАЕН,Тухла,39500
50,1,5,,"град София, Овча купел 2",2010,1-СТАЕН,Тухла,37000
50,1,5,,"град София, Овча купел 1",2010,1-СТАЕН,Тухла,37000
50,1,4,НЕ,"град София, Овча купел",2010,1-СТАЕН,Тухла,37000
50,1,4,Лок.отопл.,"град София, Манастирски ливади",2005,1-СТАЕН,Тухла,65000
50,3,11,Лок.отопл.,"град София, Манастирски ливади",2020,1-СТАЕН,Тухла,59836
50,4,6,,"град София, Малинова долина",2020,1-СТАЕН,Тухла,41344
50,5,8,ДА,"град София, Люлин 5",1985,1-СТАЕН,Панел,49900
50,4,7,,"град София, Дървеница",2021,1-СТАЕН,Тухла,54600
50,3,6,,"град София, Дървеница",2022,1-СТАЕН,Тухла,42990
50,8,13,НЕ,"град София, Дружба 1",1988,1-СТАЕН,ЕПК,69000
50,8,14,ДА,"град София, Дружба 1",1978,1-СТАЕН,ЕПК,67000
50,6,8,ДА,"град София, Дианабад",1980,1-СТАЕН,Панел,64990
50,4,10,,"град София, Гоце Делчев",2020,1-СТАЕН,Тухла,59836
50,13,13,НЕ,"град София, Витоша",2019,1-СТАЕН,Тухла,65221
50,2,8,ДА,"град София, Витоша",2022,1-СТАЕН,Тухла,53900
50,5,7,,"град София, Ботунец 2",1985,1-СТАЕН,Панел,26265
50,5,6,НЕ,"град София, Център",1955,3-СТАЕН,Тухла,160000
50,1,4,,"град София, Център",1940,2-СТАЕН,Тухла,142000
50,1,4,ДА,"град София, Център",1940,2-СТАЕН,Тухла,142000
50,3,4,ДА,"град София, Център",1959,2-СТАЕН,Тухла,114900
50,1,5,ДА,"град София, Център",1956,2-СТАЕН,Тухла,88000
50,1,6,Лок.отопл.,"град София, Център",1940,2-СТАЕН,Тухла,69500
50,5,7,ДА,"град София, Студентски град",2019,2-СТАЕН,Тухла,69500
50,2,5,,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,61000
50,3,6,НЕ,"град София, Малинова долина",2020,2-СТАЕН,Тухла,64000
50,4,4,,"град София, Малинова долина",2020,2-СТАЕН,Тухла,62000
50,1,9,НЕ,"град София, Люлин 5",1980,2-СТАЕН,Панел,56000
50,1,12,ДА,"град София, Зона Б-18",1995,2-СТАЕН,ПК,55000
50,4,5,,"град София, Витоша",2022,2-СТАЕН,Тухла,44500
50,12,15,ДА,"град София, Слатина",1986,1-СТАЕН,ЕПК,52500
50,1,6,ДА,"град София, Света Троица",1970,1-СТАЕН,Панел,52000
50,3,8,НЕ,"град София, Редута",1989,1-СТАЕН,Панел,66000
50,4,17,ДА,"град София, Красна поляна 1",1990,1-СТАЕН,ЕПК,49999
50,5,6,НЕ,"град София, Център",1955,2-СТАЕН,Тухла,160000
50,2,5,НЕ,"град София, Център",1948,2-СТАЕН,Тухла,120000
50,2,5,ДА,"град София, Център",1948,2-СТАЕН,Тухла,119000
50,3,6,ДА,"град София, Център",1958,2-СТАЕН,Тухла,115000
50,2,4,,"град София, Център",1943,2-СТАЕН,Тухла,115000
50,4,6,ДА,"град София, Център",1930,2-СТАЕН,Тухла,79000
50,6,6,ДА,"град София, Дружба 1",2010,2-СТАЕН,Тухла,72000
50,2,5,,"град София, Витоша",2000,1-СТАЕН,Тухла,70000
50,2,7,Лок.отопл.,"град София, Банишора",2019,1-СТАЕН,Тухла,59990
49,6,6,ДА,"град София, Зона Б-19",2007,АТЕЛИЕ,Тухла,62000
49,4,5,,"град София, Витоша",2022,АТЕЛИЕ,Тухла,39088
49,2,7,ДА,"град София, Хиподрума",2021,2-СТАЕН,Тухла,68000
49,7,9,ДА,"град София, Студентски град",2021,2-СТАЕН,Тухла,55600
49,10,12,НЕ,"град София, Орландовци",1993,2-СТАЕН,ЕПК,46000
49,10,10,НЕ,"град София, Орландовци",1993,2-СТАЕН,ЕПК,46000
49,10,10,НЕ,"град София, Орландовци",1991,2-СТАЕН,ЕПК,45000
49,2,7,,"град София, Овча купел",2020,2-СТАЕН,Тухла,61000
49,3,5,,"град София, Овча купел",2020,2-СТАЕН,Тухла,52900
49,2,6,,"град София, Надежда 2",2021,2-СТАЕН,Тухла,45716
49,1,3,,"град София, Манастирски ливади",2014,2-СТАЕН,Тухла,69999
49,1,3,,"град София, Манастирски ливади",2014,2-СТАЕН,Тухла,69999
49,1,5,,"град София, Манастирски ливади",2008,2-СТАЕН,Тухла,41990
49,5,9,ДА,"град София, Люлин 6",1978,2-СТАЕН,Панел,65500
49,10,10,,"град София, Люлин 6",2008,2-СТАЕН,Тухла,62000
49,10,10,ДА,"град София, Люлин 6",2008,2-СТАЕН,Тухла,61999
49,6,6,ДА,"град София, Зона Б-19",2007,2-СТАЕН,Тухла,62000
49,8,9,ДА,"град София, Дървеница",1985,2-СТАЕН,Панел,64850
49,3,7,,"град София, Дървеница",2020,2-СТАЕН,Тухла,54600
49,2,8,ДА,"град София, Дървеница",2022,2-СТАЕН,Тухла,54599
49,3,8,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,77760
49,1,5,НЕ,"град София, Бояна",2014,2-СТАЕН,Тухла,48900
49,11,16,ДА,"град София, Банишора",1988,2-СТАЕН,ЕПК,55999
49,5,6,НЕ,"град София, Център",2015,1-СТАЕН,Тухла,38000
49,4,5,ДА,"град София, Студентски град",2020,1-СТАЕН,Тухла,66000
49,4,6,,"град София, Студентски град",2021,1-СТАЕН,Тухла,43700
49,9,9,ДА,"град София, Света Троица",1980,1-СТАЕН,Панел,53900
49,5,8,ДА,"град София, Овча купел 1",1985,1-СТАЕН,Панел,55000
49,5,8,НЕ,"град София, Овча купел 1",1985,1-СТАЕН,Панел,55000
49,4,8,ДА,"град София, Овча купел 1",1989,1-СТАЕН,Панел,46990
49,1,8,ДА,"град София, Младост 1А",1989,1-СТАЕН,Панел,42000
49,1,8,ДА,"град София, Младост 1",1989,1-СТАЕН,Панел,42000
49,5,7,,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,46161
49,4,6,,"град София, Малинова долина",2021,1-СТАЕН,Тухла,43776
49,6,6,ДА,"град София, Зона Б-19",2007,1-СТАЕН,Тухла,62000
49,8,9,ДА,"град София, Дървеница",1980,1-СТАЕН,Панел,64990
49,7,12,ДА,"град София, Дружба 1",1986,1-СТАЕН,ЕПК,65000
49,5,8,ДА,"град София, Дианабад",1980,1-СТАЕН,Панел,64770
49,3,6,,"град София, Витоша",2020,1-СТАЕН,Тухла,43700
49,3,5,,"град София, Витоша",2020,1-СТАЕН,Тухла,39088
49,3,5,НЕ,"град София, Витоша",2021,1-СТАЕН,Тухла,39088
49,5,5,,"град София, Витоша",2021,1-СТАЕН,Тухла,39088
49,5,5,Лок.отопл.,"град София, Витоша",2019,1-СТАЕН,Тухла,39000
49,2,7,НЕ,"град София, Банишора",2019,1-СТАЕН,Тухла,61000
49,1,7,,"град София, Банишора",2019,1-СТАЕН,Тухла,59400
49,2,7,,"град София, Надежда 2",2021,2-СТАЕН,Тухла,48000
49,2,6,,"град София, Надежда 2",2021,2-СТАЕН,Тухла,45450
49,1,7,НЕ,"град София, Младост 4",2021,2-СТАЕН,Тухла,65780
49,5,9,ДА,"град София, Люлин 6",1980,2-СТАЕН,Панел,65500
49,13,15,ДА,"град София, Люлин 5",1986,2-СТАЕН,ЕПК,54899
49,9,12,ДА,"град София, Сердика",1985,1-СТАЕН,ЕПК,52000
49,7,9,ДА,"град София, Света Троица",1990,1-СТАЕН,Панел,53999
49,6,8,ДА,"град София, Надежда 1",1984,1-СТАЕН,Панел,50000
49,7,8,ДА,"град София, Люлин 5",1979,1-СТАЕН,Панел,45000
49,7,9,ДА,"град София, Зона Б-18",1990,1-СТАЕН,Панел,53999
49,6,8,ДА,"град София, Младост 4",1982,1-СТАЕН,Панел,54999
48,3,5,Лок.отопл.,"град София, Център",1932,2-СТАЕН,Тухла,98000
48,5,6,,"град София, Студентски град",2020,2-СТАЕН,Тухла,65000
48,13,14,,"град София, Студентски град",2018,2-СТАЕН,Тухла,59999
48,8,15,ДА,"град София, Слатина",1983,2-СТАЕН,ЕПК,65950
48,3,3,ДА,"град София, Сердика",1965,2-СТАЕН,Тухла,59000
48,7,9,ДА,"град София, Света Троица",1980,2-СТАЕН,Панел,61200
48,2,6,НЕ,"град София, Редута",2020,2-СТАЕН,Тухла,64000
48,2,5,,"град София, Редута",2020,2-СТАЕН,Тухла,63990
48,5,8,ДА,"град София, Овча купел 1",1990,2-СТАЕН,Панел,55000
48,3,5,НЕ,"град София, Овча купел",2022,2-СТАЕН,Тухла,54553
48,5,16,ДА,"град София, Обеля 2",1990,2-СТАЕН,ЕПК,51999
48,2,6,ДА,"град София, Надежда 4",2019,2-СТАЕН,Тухла,59990
48,3,8,ДА,"град София, Надежда 2",1980,2-СТАЕН,Панел,50500
48,2,8,,"град София, Младост 3",1985,2-СТАЕН,Панел,65000
