Id,Url,Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
17177,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158377116919030&slink=604574&f1=1,128,3,5,ДА,"град София, Гео Милев",1995,3-СТАЕН,Тухла,169000
17178,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160309084811670&slink=604574&f1=1,128,5,5,,"град София, Люлин - център",2008,3-СТАЕН,Тухла,105000
17179,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159886301570904&slink=604574&f1=1,128,3,3,НЕ,"град София, Малинова долина",2020,3-СТАЕН,Тухла,169000
17180,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158039309666841&slink=604574&f1=1,128,4,6,,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,179700
17181,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f158670558125431&slink=604574&f1=1,128,7,8,ДА,"град София, Борово",2020,МЕЗОНЕТ,Тухла,115000
17182,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159500155789935&slink=604574&f1=1,128,1,7,ДА,"град София, Люлин 2",2019,2-СТАЕН,Тухла,110999
17183,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158374837163501&slink=604574&f1=1,128,6,6,ДА,"град София, Надежда 2",2022,2-СТАЕН,Тухла,115464
17184,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158401667862050&slink=604574&f1=1,128,5,6,НЕ,"град София, Банишора",2020,3-СТАЕН,Тухла,110000
17185,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159254176966979&slink=604574&f1=1,128,3,6,ДА,"град София, Банишора",2020,3-СТАЕН,Тухла,123000
17186,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159705904635370&slink=604574&f1=1,128,3,6,ДА,"град София, Банишора",0,3-СТАЕН,Тухла,123037
17187,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159343499256833&slink=604574&f1=1,128,3,6,ДА,"град София, Банишора",2020,3-СТАЕН,Тухла,135700
17188,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156647745618986&slink=604574&f1=1,128,3,6,,"град София, Банишора",2019,3-СТАЕН,Тухла,135700
17189,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158375182218254&slink=604574&f1=1,128,4,6,ДА,"град София, Банишора",2020,3-СТАЕН,Тухла,135711
17190,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156283546873191&slink=604574&f1=1,128,5,6,НЕ,"град София, Борово",1995,3-СТАЕН,Тухла,89900
17191,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153244309226156&slink=604574&f1=1,128,3,8,ДА,"град София, Борово",2005,3-СТАЕН,Тухла,144000
17192,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159094750223333&slink=604574&f1=1,128,6,7,,"град София, Бояна",2010,3-СТАЕН,Тухла,173000
17193,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158029173065745&slink=604574&f1=1,128,3,3,,"град София, в.з.Малинова долина - Герена",2020,3-СТАЕН,Тухла,169000
17194,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158280877211001&slink=604574&f1=1,128,2,4,,"град София, Витоша",0,3-СТАЕН,Тухла,138000
17195,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159956950316719&slink=604574&f1=1,128,3,6,НЕ,"град София, Витоша",0,3-СТАЕН,Тухла,145000
17196,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160153613634722&slink=604574&f1=1,128,4,5,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,148500
17197,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159110093836721&slink=604574&f1=1,128,4,5,НЕ,"град София, Витоша",0,3-СТАЕН,Тухла,148500
17198,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159161063031481&slink=604574&f1=1,128,4,5,,"град София, Витоша",2020,3-СТАЕН,Тухла,148500
17199,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158107923940304&slink=604574&f1=1,128,4,6,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,149850
17200,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159049433635496&slink=604574&f1=1,128,4,6,Лок.отопл.,"град София, Витоша",2020,3-СТАЕН,Тухла,149850
17201,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160137478245179&slink=604574&f1=1,128,4,6,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,149850
17202,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160006908663240&slink=604574&f1=1,128,4,5,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,166950
17203,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156312696434524&slink=604574&f1=1,128,7,7,ДА,"град София, Дианабад",2019,3-СТАЕН,Тухла,165064
17204,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155206063731613&slink=604574&f1=1,128,3,10,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,169775
17205,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157172956747121&slink=604574&f1=1,128,8,8,ДА,"град София, Дианабад",2021,3-СТАЕН,Тухла,182854
17206,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150425179181088&slink=604574&f1=1,128,1,4,,"град София, Драгалевци",0,3-СТАЕН,Тухла,140800
17207,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159706473342169&slink=604574&f1=1,128,4,4,НЕ,"град София, Драгалевци",2013,3-СТАЕН,Тухла,166400
17208,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159647898526019&slink=604574&f1=1,128,4,4,НЕ,"град София, Драгалевци",2013,3-СТАЕН,Тухла,166400
17209,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159895951170309&slink=604574&f1=1,128,3,3,,"град София, Драгалевци",2020,3-СТАЕН,Тухла,169000
17210,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160192704787122&slink=604574&f1=1,128,5,5,НЕ,"град София, Драгалевци",2020,3-СТАЕН,Тухла,192000
17211,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160104034227322&slink=604574&f1=1,128,1,5,НЕ,"град София, Изгрев",1995,3-СТАЕН,Тухла,139990
17212,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159299614068688&slink=604574&f1=1,128,1,6,,"град София, Карпузица",2011,3-СТАЕН,Тухла,86000
17213,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152214818150203&slink=604574&f1=1,128,1,6,,"град София, Кръстова вада",0,3-СТАЕН,Тухла,127600
17214,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159377065518621&slink=604574&f1=2,128,1,6,,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,146760
17215,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159838137413570&slink=604574&f1=2,128,3,11,,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,166000
17216,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158375530169193&slink=604574&f1=2,128,3,11,НЕ,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,189440
17217,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157319820928397&slink=604574&f1=2,128,6,7,ДА,"град София, Лагера",1997,3-СТАЕН,Тухла,165000
17218,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159980837194988&slink=604574&f1=2,128,4,4,ДА,"град София, Лозенец",2014,3-СТАЕН,Тухла,204000
17219,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156475720623068&slink=604574&f1=2,128,3,5,ДА,"град София, Лозенец",2019,3-СТАЕН,Тухла,340326
17220,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157890543450336&slink=604574&f1=2,128,3,3,,"град София, Малинова долина",2020,3-СТАЕН,Тухла,169000
17221,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157043606839628&slink=604574&f1=2,128,4,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,128000
17222,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157373497651557&slink=604574&f1=2,128,3,5,НЕ,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,134400
17223,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159229800646998&slink=604574&f1=2,128,4,5,,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,134440
17224,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159464433245861&slink=604574&f1=2,128,4,8,НЕ,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,138546
17225,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160317159588253&slink=604574&f1=2,128,3,4,НЕ,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,139462
17226,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160067562468430&slink=604574&f1=2,128,3,4,НЕ,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,139462
17227,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158385318747489&slink=604574&f1=2,128,4,6,НЕ,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,139990
17228,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155936882855860&slink=604574&f1=2,128,3,6,Лок.отопл.,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,153600
17229,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157409103040063&slink=604574&f1=2,128,4,6,Лок.отопл.,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,153600
17230,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158765234079649&slink=604574&f1=2,128,4,6,НЕ,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,159000
17231,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156017254503014&slink=604574&f1=2,128,3,6,,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,179100
17232,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160070260888924&slink=604574&f1=2,128,4,8,Лок.отопл.,"град София, Младост 4",1990,3-СТАЕН,ЕПК,149690
17233,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157294432500532&slink=604574&f1=2,128,9,9,ДА,"град София, Надежда 2",2019,3-СТАЕН,Тухла,92000
17234,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160227255174471&slink=604574&f1=2,128,0,0,,"град София, Овча купел",0,3-СТАЕН,Тухла,121600
17235,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159471693931336&slink=604574&f1=2,128,4,5,НЕ,"град София, Павлово",2019,3-СТАЕН,Тухла,185600
17236,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159766844149909&slink=604574&f1=2,128,4,5,,"град София, Павлово",2019,3-СТАЕН,Тухла,189000
17237,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159654179920459&slink=604574&f1=2,128,4,5,Лок.отопл.,"град София, Павлово",0,3-СТАЕН,Тухла,204800
17238,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157442851299248&slink=604574&f1=2,128,7,8,ДА,"град София, Разсадника",2019,3-СТАЕН,Тухла,126699
17239,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159739443313547&slink=604574&f1=2,128,1,6,НЕ,"град София, Редута",2003,3-СТАЕН,Тухла,166400
17240,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157847988009991&slink=604574&f1=2,128,3,4,НЕ,"град София, Симеоново",2018,3-СТАЕН,Тухла,134841
17241,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159895938196832&slink=604574&f1=2,128,3,3,,"град София, Симеоново",2020,3-СТАЕН,Тухла,169000
17242,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159741438145739&slink=604574&f1=2,128,2,4,НЕ,"град София, Слатина",0,3-СТАЕН,Тухла,160000
17243,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159627671804457&slink=604574&f1=2,128,2,4,,"град София, Слатина",2011,3-СТАЕН,Тухла,165000
17244,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156265752441066&slink=604574&f1=2,128,4,14,ДА,"град София, Стрелбище",2003,3-СТАЕН,ЕПК,162500
17245,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152060410725071&slink=604574&f1=2,128,5,5,Лок.отопл.,"град София, Сухата река",2018,3-СТАЕН,Тухла,134900
17246,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158376460284934&slink=604574&f1=2,128,0,0,НЕ,"град София, Хладилника",2020,3-СТАЕН,Тухла,157354
17247,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159358740921941&slink=604574&f1=2,128,6,6,ДА,"град София, Център",1900,3-СТАЕН,Тухла,125000
17248,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157190512322360&slink=604574&f1=2,128,1,5,ДА,"град София, Център",1950,3-СТАЕН,Тухла,277000
17249,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158167454943641&slink=604574&f1=2,128,2,4,,"град София, Бояна",2020,4-СТАЕН,Тухла,177554
17250,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159404608449569&slink=604574&f1=2,128,2,6,НЕ,"град София, Кръстова вада",2020,4-СТАЕН,Тухла,130435
17251,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159077946814997&slink=604574&f1=2,128,3,5,,"град София, Малинова долина",2020,4-СТАЕН,Тухла,140000
17252,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159352221412999&slink=604574&f1=2,128,3,7,,"град София, Хиподрума",1995,4-СТАЕН,Тухла,220000
17253,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159241682082476&slink=604574&f1=2,128,2,4,ДА,"град София, Център",0,4-СТАЕН,Тухла,265000
17254,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159352198025787&slink=604574&f1=3,128,3,7,,"град София, Стрелбище",1995,МНОГОСТАЕН,Тухла,220000
17255,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f160310950125912&slink=604574&f1=3,128,4,4,,"град София, Драгалевци",2012,МЕЗОНЕТ,Тухла,166400
17256,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f158972090063487&slink=604574&f1=3,128,4,4,ДА,"град София, Драгалевци",2012,МЕЗОНЕТ,Тухла,166400
17257,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f159109874607540&slink=604574&f1=3,128,4,4,,"град София, Драгалевци",0,МЕЗОНЕТ,Тухла,166400
17258,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f158221749990414&slink=604574&f1=3,128,6,6,ДА,"град София, Надежда 2",0,МЕЗОНЕТ,Тухла,115464
17259,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156872853037454&slink=604584&f1=1,129,4,14,ДА,"град София, Банишора",2019,3-СТАЕН,Тухла,120736
17260,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160331057135975&slink=604584&f1=1,129,0,0,,"град София, Драгалевци",0,3-СТАЕН,Тухла,149500
17261,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159161899074084&slink=604584&f1=1,129,1,6,НЕ,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,165000
17262,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d160335673345413&slink=604584&f1=1,129,3,6,,"град София, Център",2000,4-СТАЕН,Тухла,179900
17263,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159887195141283&slink=604584&f1=1,129,3,4,,"град София, Дианабад",0,2-СТАЕН,Тухла,96555
17264,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159887387431947&slink=604584&f1=1,129,4,4,,"град София, Дианабад",2021,2-СТАЕН,Тухла,101749
17265,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159765762880531&slink=604584&f1=1,129,4,4,,"град София, Дианабад",0,2-СТАЕН,Тухла,101750
17266,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157668407144348&slink=604584&f1=1,129,4,6,,"град София, Лозенец",1997,2-СТАЕН,Тухла,300000
17267,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159540439986859&slink=604584&f1=1,129,8,8,ДА,"град София, Студентски град",2020,2-СТАЕН,Тухла,109000
17268,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160183059041727&slink=604584&f1=1,129,4,6,,"град София, Бояна",2020,3-СТАЕН,Тухла,162000
17269,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158581579793470&slink=604584&f1=1,129,3,6,Лок.отопл.,"град София, Бояна",2020,3-СТАЕН,Тухла,162400
17270,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160094538120605&slink=604584&f1=1,129,3,6,,"град София, Бояна",2019,3-СТАЕН,Тухла,199950
17271,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160328422788287&slink=604584&f1=1,129,3,5,НЕ,"град София, Витоша",2012,3-СТАЕН,Тухла,123396
17272,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160123473192094&slink=604584&f1=1,129,4,7,НЕ,"град София, Витоша",2020,3-СТАЕН,Тухла,142373
17273,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160259620428511&slink=604584&f1=1,129,4,6,,"град София, Витоша",2020,3-СТАЕН,Тухла,166400
17274,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158384990899040&slink=604584&f1=1,129,0,0,,"град София, ж.гр.Южен парк",2009,3-СТАЕН,Тухла,252500
17275,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159680365399065&slink=604584&f1=1,129,6,8,ДА,"град София, Изток",2013,3-СТАЕН,Тухла,215000
17276,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159094720889655&slink=604584&f1=1,129,6,7,,"град София, Карпузица",2010,3-СТАЕН,Тухла,173000
17277,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159965635901160&slink=604584&f1=1,129,7,14,,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,257940
17278,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159412984710570&slink=604584&f1=1,129,1,7,Лок.отопл.,"град София, Левски Г",2009,3-СТАЕН,Тухла,97900
