Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
43,1,6,Лок.отопл.,"град София, Дианабад",2010,2-СТАЕН,Тухла,57000
43,0,0,НЕ,"град София, Изгрев",2006,2-СТАЕН,Тухла,55000
43,0,0,,"град София, Полигона",1970,2-СТАЕН,ЕПК,66900
43,13,17,,"град София, Студентски град",2018,2-СТАЕН,Тухла,46999
43,11,14,,"град София, Студентски град",2017,2-СТАЕН,Тухла,50500
43,13,16,,"град София, Студентски град",2018,2-СТАЕН,Тухла,51499
43,3,4,Лок.отопл.,"град София, Център",1965,2-СТАЕН,Тухла,98980
44,1,6,ДА,"град София, Борово",2008,1-СТАЕН,Тухла,57000
44,3,5,,"град София, Манастирски ливади",2006,2-СТАЕН,Тухла,69990
44,1,4,ДА,"град София, Овча купел 1",1990,2-СТАЕН,Панел,41500
44,3,6,ДА,"град София, Зона Б-18",2020,1-СТАЕН,Тухла,42100
44,4,12,НЕ,"град София, Красна поляна 1",1989,1-СТАЕН,ЕПК,50500
44,1,4,ДА,"град София, Овча купел 1",1990,1-СТАЕН,Панел,41500
44,3,6,ДА,"град София, Център",2020,1-СТАЕН,Тухла,42100
44,3,5,,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,80000
44,3,6,Лок.отопл.,"град София, Банишора",2019,1-СТАЕН,Тухла,42100
44,3,6,ДА,"град София, Банишора",2020,1-СТАЕН,Тухла,42180
44,3,3,НЕ,"град София, Банишора",2019,1-СТАЕН,Тухла,42621
44,2,6,Лок.отопл.,"град София, Банишора",2007,1-СТАЕН,Тухла,53490
44,7,12,,"град София, Витоша",2020,1-СТАЕН,Тухла,43999
44,9,13,,"град София, Витоша",2019,1-СТАЕН,Тухла,52700
44,2,8,,"град София, Връбница 1",2019,1-СТАЕН,Тухла,34060
44,7,9,ДА,"град София, Дървеница",2018,1-СТАЕН,Тухла,41500
44,7,9,ДА,"град София, Дървеница",2018,1-СТАЕН,Тухла,41500
44,5,7,ДА,"град София, Дървеница",2019,1-СТАЕН,Тухла,52800
44,5,7,,"град София, Дървеница",2019,1-СТАЕН,Тухла,53500
44,1,8,НЕ,"град София, Дървеница",2019,1-СТАЕН,Тухла,64000
44,0,0,,"град София, Карпузица",2008,1-СТАЕН,Тухла,39900
44,3,6,Лок.отопл.,"град София, Карпузица",2008,1-СТАЕН,Тухла,61500
44,3,5,НЕ,"град София, Княжево",2010,1-СТАЕН,Тухла,60000
44,0,0,НЕ,"град София, Люлин - център",2020,1-СТАЕН,Тухла,37355
44,0,0,Лок.отопл.,"град София, Люлин 3",2021,1-СТАЕН,Тухла,37357
44,5,9,ДА,"град София, Люлин 7",1983,1-СТАЕН,Панел,55000
44,4,7,Лок.отопл.,"град София, Люлин 9",2020,1-СТАЕН,Тухла,44500
44,3,5,НЕ,"град София, Малинова долина",2019,1-СТАЕН,Тухла,42500
44,6,7,НЕ,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,39242
44,0,0,ДА,"град София, Младост 1А",1986,1-СТАЕН,Панел,40850
44,1,4,ДА,"град София, Павлово",2010,1-СТАЕН,Тухла,50000
44,4,12,НЕ,"град София, Разсадника",1989,1-СТАЕН,ЕПК,51000
44,12,17,,"град София, Студентски град",2018,1-СТАЕН,Тухла,44950
44,11,16,НЕ,"град София, Студентски град",2018,1-СТАЕН,Тухла,49000
44,8,8,ДА,"град София, Фондови жилища",1979,1-СТАЕН,Панел,41990
44,9,9,ДА,"град София, Хаджи Димитър",1986,1-СТАЕН,Панел,51000
44,3,6,,"град София, Център",2020,1-СТАЕН,Тухла,46089
44,3,6,ДА,"град София, Център",2018,1-СТАЕН,Тухла,46958
44,3,3,ДА,"град София, Център",2019,1-СТАЕН,Тухла,52176
44,2,7,,"град София, Център",2017,1-СТАЕН,Тухла,52396
44,3,7,ДА,"град София, Център",2020,1-СТАЕН,Тухла,52500
44,3,6,ДА,"град София, Банишора",2019,2-СТАЕН,Тухла,42100
44,0,0,ДА,"град София, Белите брези",1984,2-СТАЕН,ЕПК,58900
44,1,4,,"град София, Ботунец",1973,2-СТАЕН,Тухла,26000
44,6,7,ДА,"град София, Докторски паметник",1960,2-СТАЕН,Тухла,135000
44,7,14,ДА,"град София, Захарна фабрика",1978,2-СТАЕН,ЕПК,45500
44,1,7,Лок.отопл.,"град София, Люлин 3",2018,2-СТАЕН,Тухла,37300
44,8,8,ДА,"град София, Люлин 5",1980,2-СТАЕН,Панел,36999
44,0,0,,"град София, Овча купел",2008,2-СТАЕН,Тухла,33700
44,10,14,,"град София, Студентски град",2018,2-СТАЕН,Тухла,52999
44,3,6,ДА,"град София, Център",2020,2-СТАЕН,Тухла,42100
44,6,7,ДА,"град София, Център",2021,2-СТАЕН,Тухла,70200
44,6,7,,"град София, Център",2019,2-СТАЕН,Тухла,70200
44,6,7,ДА,"град София, Център",2020,2-СТАЕН,Тухла,70200
44,4,5,ДА,"град София, Център",1960,2-СТАЕН,Тухла,88000
44,4,5,ДА,"град София, Център",1960,2-СТАЕН,Тухла,88000
44,4,5,ДА,"град София, Център",1960,2-СТАЕН,Тухла,88000
44,4,5,ДА,"град София, Център",1960,2-СТАЕН,Тухла,88000
44,3,6,ДА,"град София, Център",1975,2-СТАЕН,Тухла,104000
44,3,6,ДА,"град София, Център",1975,2-СТАЕН,Тухла,110000
44,0,0,,"град София, Павлово",2018,АТЕЛИЕ,Тухла,51000
45,0,0,НЕ,"град София, Лозенец",1997,1-СТАЕН,Тухла,64990
45,1,6,Лок.отопл.,"град София, Хладилника",2004,2-СТАЕН,Тухла,47800
45,2,6,ДА,"град София, Белите брези",2018,1-СТАЕН,Тухла,63000
45,4,8,ДА,"град София, Връбница 1",1988,1-СТАЕН,Панел,47990
45,0,0,ДА,"град София, Дружба 1",2020,1-СТАЕН,Тухла,34170
45,3,7,ДА,"град София, Зона Б-19",2018,1-СТАЕН,Тухла,53500
45,4,6,,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,48298
45,8,8,ДА,"град София, Младост 3",1988,1-СТАЕН,Панел,54500
45,8,9,ДА,"град София, Надежда 3",1987,1-СТАЕН,Панел,54000
45,13,15,ДА,"град София, Обеля 2",1995,1-СТАЕН,ЕПК,41900
45,9,9,ДА,"град София, Овча купел 1",1985,1-СТАЕН,Панел,44000
45,1,6,,"град София, Редута",2006,1-СТАЕН,Тухла,67000
45,1,8,ДА,"град София, Слатина",1986,1-СТАЕН,Панел,51900
45,0,0,,"град София, Студентски град",2018,1-СТАЕН,Тухла,50900
45,4,8,ДА,"град София, Сухата река",1985,1-СТАЕН,Панел,54000
45,7,8,ДА,"град София, Толстой",1989,1-СТАЕН,Панел,49500
45,4,8,ДА,"град София, Хаджи Димитър",1985,1-СТАЕН,Панел,54000
45,0,0,,"град София, Център",2010,1-СТАЕН,Тухла,47000
45,1,6,,"град София, Докторски паметник",1955,2-СТАЕН,Тухла,101000
45,6,6,,"град София, Дървеница",2020,2-СТАЕН,Тухла,47500
45,2,8,ДА,"град София, Младост 4",1978,2-СТАЕН,Панел,50999
45,4,8,ДА,"град София, Хаджи Димитър",1985,2-СТАЕН,Панел,54000
45,5,12,ДА,"град София, Банишора",1983,1-СТАЕН,ЕПК,48500
45,5,14,ДА,"град София, Банишора",1983,1-СТАЕН,ЕПК,48500
45,6,6,НЕ,"град София, Белите брези",2007,1-СТАЕН,Тухла,58000
45,2,6,ДА,"град София, Белите брези",2018,1-СТАЕН,Тухла,63000
45,2,7,ДА,"град София, Белите брези",2018,1-СТАЕН,Тухла,63000
45,2,5,,"град София, Витоша",2019,1-СТАЕН,Тухла,43700
45,3,5,,"град София, Витоша",2010,1-СТАЕН,Тухла,48500
45,1,6,,"град София, Витоша",2019,1-СТАЕН,Тухла,48500
45,5,5,,"град София, Витоша",2012,1-СТАЕН,Тухла,48999
45,0,0,,"град София, Витоша",2017,1-СТАЕН,Тухла,51499
45,0,0,,"град София, Витоша",2017,1-СТАЕН,Тухла,51500
45,4,8,ДА,"град София, Връбница 1",1987,1-СТАЕН,Панел,47999
45,4,8,ДА,"град София, Връбница 1",1988,1-СТАЕН,Панел,48000
45,4,8,ДА,"град София, Връбница 1",1988,1-СТАЕН,Панел,48000
45,7,8,ДА,"град София, Връбница 2",1986,1-СТАЕН,Панел,49900
45,0,0,,"град София, Дианабад",2018,1-СТАЕН,Тухла,38046
45,0,0,НЕ,"град София, Дървеница",1998,1-СТАЕН,Тухла,40000
45,6,6,НЕ,"град София, Красно село",2007,1-СТАЕН,Тухла,58000
45,9,11,ДА,"град София, Красно село",1975,1-СТАЕН,Тухла,59000
45,7,7,ДА,"град София, Люлин - център",1985,1-СТАЕН,Панел,41000
45,0,0,,"град София, Люлин 1",1996,1-СТАЕН,Тухла,31500
45,8,8,,"град София, Люлин 3",1975,1-СТАЕН,Панел,40800
45,8,8,ДА,"град София, Люлин 3",1985,1-СТАЕН,Панел,41000
45,7,7,ДА,"град София, Люлин 3",1990,1-СТАЕН,Панел,42000
45,6,13,ДА,"град София, Люлин 3",1985,1-СТАЕН,ЕПК,44000
45,9,9,ДА,"град София, Люлин 5",1987,1-СТАЕН,Панел,38000
45,4,8,ДА,"град София, Люлин 5",1980,1-СТАЕН,Панел,40000
45,1,8,ДА,"град София, Люлин 6",1982,1-СТАЕН,Панел,38500
45,6,8,ДА,"град София, Люлин 6",1980,1-СТАЕН,Панел,44990
45,0,0,Лок.отопл.,"град София, Малинова долина",2020,1-СТАЕН,Тухла,33518
45,3,5,Лок.отопл.,"град София, Манастирски ливади",2018,1-СТАЕН,Тухла,49100
45,8,8,ДА,"град София, Надежда 3",1974,1-СТАЕН,Панел,41500
45,5,8,ДА,"град София, Обеля 2",1986,1-СТАЕН,Панел,46500
45,0,0,ДА,"град София, Овча купел 1",1987,1-СТАЕН,Панел,39500
45,7,9,ДА,"град София, Овча купел 2",1990,1-СТАЕН,Панел,48000
45,3,8,ДА,"град София, Света Троица",1984,1-СТАЕН,Панел,49800
45,8,16,ДА,"град София, Слатина",1980,1-СТАЕН,ЕПК,47987
45,0,0,,"град София, Студентски град",2018,1-СТАЕН,Тухла,40000
45,9,13,,"град София, Студентски град",2017,1-СТАЕН,Тухла,41999
45,12,16,,"град София, Студентски град",2018,1-СТАЕН,Тухла,45000
45,6,16,,"град София, Студентски град",2018,1-СТАЕН,Тухла,49900
45,3,8,,"град София, Студентски град",2016,1-СТАЕН,Тухла,49999
45,16,16,НЕ,"град София, Студентски град",2018,1-СТАЕН,Тухла,50900
45,9,13,,"град София, Студентски град",2017,1-СТАЕН,Тухла,52500
45,6,14,,"град София, Студентски град",2018,1-СТАЕН,Тухла,52999
45,6,16,,"град София, Студентски град",2018,1-СТАЕН,Тухла,53999
45,7,14,,"град София, Студентски град",2018,1-СТАЕН,Тухла,53999
45,6,9,,"град София, Студентски град",2016,1-СТАЕН,Тухла,53999
45,6,17,Лок.отопл.,"град София, Студентски град",2018,1-СТАЕН,Тухла,54000
45,6,12,,"град София, Студентски град",2010,1-СТАЕН,Тухла,54000
45,3,6,,"град София, Студентски град",2019,1-СТАЕН,Тухла,54000
45,5,10,Лок.отопл.,"град София, Студентски град",2018,1-СТАЕН,Тухла,54500
45,7,14,,"град София, Студентски град",2017,1-СТАЕН,Тухла,54500
45,1,4,,"град София, Студентски град",2015,1-СТАЕН,Тухла,62000
45,6,8,Лок.отопл.,"град София, Студентски град",2018,1-СТАЕН,Тухла,63990
45,6,9,,"град София, Студентски град",2018,1-СТАЕН,Тухла,64000
45,6,9,Лок.отопл.,"град София, Студентски град",2018,1-СТАЕН,Тухла,64095
45,6,9,,"град София, Студентски град",2018,1-СТАЕН,Тухла,64095
45,14,15,ДА,"град София, Сухата река",1978,1-СТАЕН,ЕПК,54900
45,5,8,НЕ,"град София, Хаджи Димитър",2017,1-СТАЕН,Тухла,50000
